season,week,game,date,weekday,hour,team1,team2,points_team1,points_team2,location_team1,location_team2,flag_playoffs,flag_neutral
2011,9,12,2011-11-06,Sun,16,Green Bay Packers,San Diego Chargers,45,38,away,home,FALSE,FALSE
2011,9,13,2011-11-06,Sun,20,Baltimore Ravens,Pittsburgh Steelers,23,20,away,home,FALSE,FALSE
2011,9,14,2011-11-07,Mon,20,Chicago Bears,Philadelphia Eagles,30,24,away,home,FALSE,FALSE
2011,10,1,2011-11-10,Thu,20,Oakland Raiders,San Diego Chargers,24,17,away,home,FALSE,FALSE
2011,10,2,2011-11-13,Sun,13,Arizona Cardinals,Philadelphia Eagles,21,17,away,home,FALSE,FALSE
2011,10,3,2011-11-13,Sun,13,Dallas Cowboys,Buffalo Bills,44,7,home,away,FALSE,FALSE
2011,10,4,2011-11-13,Sun,13,Pittsburgh Steelers,Cincinnati Bengals,24,17,away,home,FALSE,FALSE
2011,10,5,2011-11-13,Sun,13,Jacksonville Jaguars,Indianapolis Colts,17,3,away,home,FALSE,FALSE
2011,10,6,2011-11-13,Sun,13,Houston Texans,Tampa Bay Buccaneers,37,9,away,home,FALSE,FALSE
2011,10,7,2011-11-13,Sun,13,New Orleans Saints,Atlanta Falcons,26,23,away,home,FALSE,FALSE
2011,10,8,2011-11-13,Sun,13,Denver Broncos,Kansas City Chiefs,17,10,away,home,FALSE,FALSE
2011,10,9,2011-11-13,Sun,13,St. Louis Rams,Cleveland Browns,13,12,away,home,FALSE,FALSE
2011,10,10,2011-11-13,Sun,13,Miami Dolphins,Washington Redskins,20,9,home,away,FALSE,FALSE
2011,10,11,2011-11-13,Sun,13,Tennessee Titans,Carolina Panthers,30,3,away,home,FALSE,FALSE
2011,10,12,2011-11-13,Sun,16,Seattle Seahawks,Baltimore Ravens,22,17,home,away,FALSE,FALSE
2011,10,13,2011-11-13,Sun,16,San Francisco 49ers,New York Giants,27,20,home,away,FALSE,FALSE
2011,10,14,2011-11-13,Sun,16,Chicago Bears,Detroit Lions,37,13,home,away,FALSE,FALSE
2011,10,15,2011-11-13,Sun,20,New England Patriots,New York Jets,37,16,away,home,FALSE,FALSE
2011,10,16,2011-11-14,Mon,20,Green Bay Packers,Minnesota Vikings,45,7,home,away,FALSE,FALSE
2011,11,1,2011-11-17,Thu,20,Denver Broncos,New York Jets,17,13,home,away,FALSE,FALSE
2011,11,2,2011-11-20,Sun,13,Cleveland Browns,Jacksonville Jaguars,14,10,home,away,FALSE,FALSE
2011,11,3,2011-11-20,Sun,13,Green Bay Packers,Tampa Bay Buccaneers,35,26,home,away,FALSE,FALSE
2011,11,4,2011-11-20,Sun,13,Miami Dolphins,Buffalo Bills,35,8,home,away,FALSE,FALSE
2011,11,5,2011-11-20,Sun,13,Baltimore Ravens,Cincinnati Bengals,31,24,home,away,FALSE,FALSE
2011,11,6,2011-11-20,Sun,13,Detroit Lions,Carolina Panthers,49,35,home,away,FALSE,FALSE
2011,11,7,2011-11-20,Sun,13,Dallas Cowboys,Washington Redskins,27,24,away,home,FALSE,FALSE
2011,11,8,2011-11-20,Sun,13,Oakland Raiders,Minnesota Vikings,27,21,away,home,FALSE,FALSE
2011,11,9,2011-11-20,Sun,16,San Francisco 49ers,Arizona Cardinals,23,7,home,away,FALSE,FALSE
2011,11,10,2011-11-20,Sun,16,Seattle Seahawks,St. Louis Rams,24,7,away,home,FALSE,FALSE
2011,11,11,2011-11-20,Sun,16,Atlanta Falcons,Tennessee Titans,23,17,home,away,FALSE,FALSE
2011,11,12,2011-11-20,Sun,16,Chicago Bears,San Diego Chargers,31,20,home,away,FALSE,FALSE
2011,11,13,2011-11-20,Sun,20,Philadelphia Eagles,New York Giants,17,10,away,home,FALSE,FALSE
2011,11,14,2011-11-21,Mon,20,New England Patriots,Kansas City Chiefs,34,3,home,away,FALSE,FALSE
2011,12,1,2011-11-24,Thu,12,Green Bay Packers,Detroit Lions,27,15,away,home,FALSE,FALSE
2011,12,2,2011-11-24,Thu,16,Dallas Cowboys,Miami Dolphins,20,19,home,away,FALSE,FALSE
2011,12,3,2011-11-24,Thu,20,Baltimore Ravens,San Francisco 49ers,16,6,home,away,FALSE,FALSE
2011,12,4,2011-11-27,Sun,13,Arizona Cardinals,St. Louis Rams,23,20,away,home,FALSE,FALSE
2011,12,5,2011-11-27,Sun,13,Tennessee Titans,Tampa Bay Buccaneers,23,17,home,away,FALSE,FALSE
2011,12,6,2011-11-27,Sun,13,New York Jets,Buffalo Bills,28,24,home,away,FALSE,FALSE
2011,12,7,2011-11-27,Sun,13,Cincinnati Bengals,Cleveland Browns,23,20,home,away,FALSE,FALSE
2011,12,8,2011-11-27,Sun,13,Atlanta Falcons,Minnesota Vikings,24,14,home,away,FALSE,FALSE
2011,12,9,2011-11-27,Sun,13,Houston Texans,Jacksonville Jaguars,20,13,away,home,FALSE,FALSE
2011,12,10,2011-11-27,Sun,13,Carolina Panthers,Indianapolis Colts,27,19,away,home,FALSE,FALSE
2011,12,11,2011-11-27,Sun,16,Oakland Raiders,Chicago Bears,25,20,home,away,FALSE,FALSE
2011,12,12,2011-11-27,Sun,16,Washington Redskins,Seattle Seahawks,23,17,away,home,FALSE,FALSE
2011,12,13,2011-11-27,Sun,16,New England Patriots,Philadelphia Eagles,38,20,away,home,FALSE,FALSE
2011,12,14,2011-11-27,Sun,16,Denver Broncos,San Diego Chargers,16,13,away,home,FALSE,FALSE
2011,12,15,2011-11-27,Sun,20,Pittsburgh Steelers,Kansas City Chiefs,13,9,away,home,FALSE,FALSE
2011,12,16,2011-11-28,Mon,20,New Orleans Saints,New York Giants,49,24,home,away,FALSE,FALSE
2011,13,1,2011-12-01,Thu,20,Seattle Seahawks,Philadelphia Eagles,31,14,home,away,FALSE,FALSE
2011,13,2,2011-12-04,Sun,13,Tennessee Titans,Buffalo Bills,23,17,away,home,FALSE,FALSE
2011,13,3,2011-12-04,Sun,13,Pittsburgh Steelers,Cincinnati Bengals,35,7,home,away,FALSE,FALSE
2011,13,4,2011-12-04,Sun,13,Carolina Panthers,Tampa Bay Buccaneers,38,19,away,home,FALSE,FALSE
2011,13,5,2011-12-04,Sun,13,New England Patriots,Indianapolis Colts,31,24,home,away,FALSE,FALSE
2011,13,6,2011-12-04,Sun,13,Miami Dolphins,Oakland Raiders,34,14,home,away,FALSE,FALSE
2011,13,7,2011-12-04,Sun,13,Houston Texans,Atlanta Falcons,17,10,home,away,FALSE,FALSE
2011,13,8,2011-12-04,Sun,13,New York Jets,Washington Redskins,34,19,away,home,FALSE,FALSE
2011,13,9,2011-12-04,Sun,13,Kansas City Chiefs,Chicago Bears,10,3,away,home,FALSE,FALSE
2011,13,10,2011-12-04,Sun,13,Denver Broncos,Minnesota Vikings,35,32,away,home,FALSE,FALSE
2011,13,11,2011-12-04,Sun,16,Baltimore Ravens,Cleveland Browns,24,10,away,home,FALSE,FALSE
2011,13,12,2011-12-04,Sun,16,San Francisco 49ers,St. Louis Rams,26,0,home,away,FALSE,FALSE
2011,13,13,2011-12-04,Sun,16,Green Bay Packers,New York Giants,38,35,away,home,FALSE,FALSE
2011,13,14,2011-12-04,Sun,16,Arizona Cardinals,Dallas Cowboys,19,13,home,away,FALSE,FALSE
2011,13,15,2011-12-04,Sun,20,New Orleans Saints,Detroit Lions,31,17,home,away,FALSE,FALSE
2011,13,16,2011-12-05,Mon,20,San Diego Chargers,Jacksonville Jaguars,38,14,away,home,FALSE,FALSE
2011,14,1,2011-12-08,Thu,20,Pittsburgh Steelers,Cleveland Browns,14,3,home,away,FALSE,FALSE
2011,14,2,2011-12-11,Sun,13,New York Jets,Kansas City Chiefs,37,10,home,away,FALSE,FALSE
2011,14,3,2011-12-11,Sun,13,Houston Texans,Cincinnati Bengals,20,19,away,home,FALSE,FALSE
2011,14,4,2011-12-11,Sun,13,Baltimore Ravens,Indianapolis Colts,24,10,home,away,FALSE,FALSE
2011,14,5,2011-12-11,Sun,13,New England Patriots,Washington Redskins,34,27,away,home,FALSE,FALSE
2011,14,6,2011-12-11,Sun,13,Philadelphia Eagles,Miami Dolphins,26,10,away,home,FALSE,FALSE
2011,14,7,2011-12-11,Sun,13,Detroit Lions,Minnesota Vikings,34,28,home,away,FALSE,FALSE
2011,14,8,2011-12-11,Sun,13,Jacksonville Jaguars,Tampa Bay Buccaneers,41,14,home,away,FALSE,FALSE
2011,14,9,2011-12-11,Sun,13,New Orleans Saints,Tennessee Titans,22,17,away,home,FALSE,FALSE
2011,14,10,2011-12-11,Sun,13,Atlanta Falcons,Carolina Panthers,31,23,away,home,FALSE,FALSE
2011,14,11,2011-12-11,Sun,16,Denver Broncos,Chicago Bears,13,10,home,away,FALSE,FALSE
2011,14,12,2011-12-11,Sun,16,Arizona Cardinals,San Francisco 49ers,21,19,home,away,FALSE,FALSE
2011,14,13,2011-12-11,Sun,16,San Diego Chargers,Buffalo Bills,37,10,home,away,FALSE,FALSE
2011,14,14,2011-12-11,Sun,16,Green Bay Packers,Oakland Raiders,46,16,home,away,FALSE,FALSE
2011,14,15,2011-12-11,Sun,20,New York Giants,Dallas Cowboys,37,34,away,home,FALSE,FALSE
2011,14,16,2011-12-12,Mon,20,Seattle Seahawks,St. Louis Rams,30,13,home,away,FALSE,FALSE
2011,15,1,2011-12-15,Thu,20,Atlanta Falcons,Jacksonville Jaguars,41,14,home,away,FALSE,FALSE
2011,15,2,2011-12-17,Sat,20,Dallas Cowboys,Tampa Bay Buccaneers,31,15,away,home,FALSE,FALSE
2011,15,3,2011-12-18,Sun,13,Cincinnati Bengals,St. Louis Rams,20,13,away,home,FALSE,FALSE
2011,15,4,2011-12-18,Sun,13,Miami Dolphins,Buffalo Bills,30,23,away,home,FALSE,FALSE
2011,15,5,2011-12-18,Sun,13,Washington Redskins,New York Giants,23,10,away,home,FALSE,FALSE
2011,15,6,2011-12-18,Sun,13,Kansas City Chiefs,Green Bay Packers,19,14,home,away,FALSE,FALSE
2011,15,7,2011-12-18,Sun,13,Indianapolis Colts,Tennessee Titans,27,13,home,away,FALSE,FALSE
2011,15,8,2011-12-18,Sun,13,Seattle Seahawks,Chicago Bears,38,14,away,home,FALSE,FALSE
2011,15,9,2011-12-18,Sun,13,Carolina Panthers,Houston Texans,28,13,away,home,FALSE,FALSE
2011,15,10,2011-12-18,Sun,13,New Orleans Saints,Minnesota Vikings,42,20,away,home,FALSE,FALSE
2011,15,11,2011-12-18,Sun,16,Detroit Lions,Oakland Raiders,28,27,away,home,FALSE,FALSE
2011,15,12,2011-12-18,Sun,16,Arizona Cardinals,Cleveland Browns,20,17,home,away,FALSE,FALSE
2011,15,13,2011-12-18,Sun,16,New England Patriots,Denver Broncos,41,23,away,home,FALSE,FALSE
2011,15,14,2011-12-18,Sun,16,Philadelphia Eagles,New York Jets,45,19,home,away,FALSE,FALSE
2011,15,15,2011-12-18,Sun,20,San Diego Chargers,Baltimore Ravens,34,14,home,away,FALSE,FALSE
2011,15,16,2011-12-19,Mon,21,San Francisco 49ers,Pittsburgh Steelers,20,3,home,away,FALSE,FALSE
2011,16,1,2011-12-22,Thu,20,Indianapolis Colts,Houston Texans,19,16,home,away,FALSE,FALSE
2011,16,2,2011-12-24,Sat,13,Pittsburgh Steelers,St. Louis Rams,27,0,home,away,FALSE,FALSE
2011,16,3,2011-12-24,Sat,13,New England Patriots,Miami Dolphins,27,24,home,away,FALSE,FALSE
2011,16,4,2011-12-24,Sat,13,Buffalo Bills,Denver Broncos,40,14,home,away,FALSE,FALSE
2011,16,5,2011-12-24,Sat,13,Tennessee Titans,Jacksonville Jaguars,23,17,home,away,FALSE,FALSE
2011,16,6,2011-12-24,Sat,13,Cincinnati Bengals,Arizona Cardinals,23,16,home,away,FALSE,FALSE
2011,16,7,2011-12-24,Sat,13,New York Giants,New York Jets,29,14,away,home,FALSE,FALSE
2011,16,8,2011-12-24,Sat,13,Baltimore Ravens,Cleveland Browns,20,14,home,away,FALSE,FALSE
2011,16,9,2011-12-24,Sat,13,Oakland Raiders,Kansas City Chiefs,16,13,away,home,FALSE,FALSE
2011,16,10,2011-12-24,Sat,13,Carolina Panthers,Tampa Bay Buccaneers,48,16,home,away,FALSE,FALSE
2011,16,11,2011-12-24,Sat,13,Minnesota Vikings,Washington Redskins,33,26,away,home,FALSE,FALSE
2011,16,12,2011-12-24,Sat,16,Detroit Lions,San Diego Chargers,38,10,home,away,FALSE,FALSE
2011,16,13,2011-12-24,Sat,16,Philadelphia Eagles,Dallas Cowboys,20,7,away,home,FALSE,FALSE
2011,16,14,2011-12-24,Sat,16,San Francisco 49ers,Seattle Seahawks,19,17,away,home,FALSE,FALSE
2011,16,15,2011-12-25,Sun,20,Green Bay Packers,Chicago Bears,35,21,home,away,FALSE,FALSE
2011,16,16,2011-12-26,Mon,20,New Orleans Saints,Atlanta Falcons,45,16,home,away,FALSE,FALSE
2011,17,1,2012-01-01,Sun,13,San Francisco 49ers,St. Louis Rams,34,27,away,home,FALSE,FALSE
2011,17,2,2012-01-01,Sun,13,Philadelphia Eagles,Washington Redskins,34,10,home,away,FALSE,FALSE
2011,17,3,2012-01-01,Sun,13,New England Patriots,Buffalo Bills,49,21,home,away,FALSE,FALSE
2011,17,4,2012-01-01,Sun,13,Tennessee Titans,Houston Texans,23,22,away,home,FALSE,FALSE
2011,17,5,2012-01-01,Sun,13,Green Bay Packers,Detroit Lions,45,41,home,away,FALSE,FALSE
2011,17,6,2012-01-01,Sun,13,Miami Dolphins,New York Jets,19,17,home,away,FALSE,FALSE
2011,17,7,2012-01-01,Sun,13,New Orleans Saints,Carolina Panthers,45,17,home,away,FALSE,FALSE
2011,17,8,2012-01-01,Sun,13,Jacksonville Jaguars,Indianapolis Colts,19,13,home,away,FALSE,FALSE
2011,17,9,2012-01-01,Sun,13,Chicago Bears,Minnesota Vikings,17,13,away,home,FALSE,FALSE
2011,17,10,2012-01-01,Sun,16,San Diego Chargers,Oakland Raiders,38,26,away,home,FALSE,FALSE
2011,17,11,2012-01-01,Sun,16,Arizona Cardinals,Seattle Seahawks,23,20,home,away,FALSE,FALSE
2011,17,12,2012-01-01,Sun,16,Kansas City Chiefs,Denver Broncos,7,3,away,home,FALSE,FALSE
2011,17,13,2012-01-01,Sun,16,Baltimore Ravens,Cincinnati Bengals,24,16,away,home,FALSE,FALSE
2011,17,14,2012-01-01,Sun,16,Pittsburgh Steelers,Cleveland Browns,13,9,away,home,FALSE,FALSE
2011,17,15,2012-01-01,Sun,16,Atlanta Falcons,Tampa Bay Buccaneers,45,24,home,away,FALSE,FALSE
2011,17,16,2012-01-01,Sun,20,New York Giants,Dallas Cowboys,31,14,home,away,FALSE,FALSE
2011,18,1,2012-01-07,Sat,16,Houston Texans,Cincinnati Bengals,31,10,home,away,TRUE,FALSE
2011,18,2,2012-01-07,Sat,20,New Orleans Saints,Detroit Lions,45,28,home,away,TRUE,FALSE
2011,18,3,2012-01-08,Sun,13,New York Giants,Atlanta Falcons,24,2,home,away,TRUE,FALSE
2011,18,4,2012-01-08,Sun,16,Denver Broncos,Pittsburgh Steelers,29,23,home,away,TRUE,FALSE
2011,19,1,2012-01-14,Sat,16,San Francisco 49ers,New Orleans Saints,36,32,home,away,TRUE,FALSE
2011,19,2,2012-01-14,Sat,20,New England Patriots,Denver Broncos,45,10,home,away,TRUE,FALSE
2011,19,3,2012-01-15,Sun,13,Baltimore Ravens,Houston Texans,20,13,home,away,TRUE,FALSE
2011,19,4,2012-01-15,Sun,16,New York Giants,Green Bay Packers,37,20,away,home,TRUE,FALSE
2011,20,1,2012-01-22,Sun,15,New England Patriots,Baltimore Ravens,23,20,home,away,TRUE,FALSE
2011,20,2,2012-01-22,Sun,18,New York Giants,San Francisco 49ers,20,17,away,home,TRUE,FALSE
2011,21,1,2012-02-05,Sun,18,New York Giants,New England Patriots,21,17,neutral,neutral,TRUE,TRUE
2012,1,1,2012-09-05,Wed,20,Dallas Cowboys,New York Giants,24,17,away,home,FALSE,FALSE
2012,1,2,2012-09-09,Sun,13,Chicago Bears,Indianapolis Colts,41,21,home,away,FALSE,FALSE
2012,1,3,2012-09-09,Sun,13,Houston Texans,Miami Dolphins,30,10,home,away,FALSE,FALSE
2012,1,4,2012-09-09,Sun,13,Atlanta Falcons,Kansas City Chiefs,40,24,away,home,FALSE,FALSE
2012,1,5,2012-09-09,Sun,13,New York Jets,Buffalo Bills,48,28,home,away,FALSE,FALSE
2012,1,6,2012-09-09,Sun,13,Washington Redskins,New Orleans Saints,40,32,away,home,FALSE,FALSE
2012,1,7,2012-09-09,Sun,13,New England Patriots,Tennessee Titans,34,13,away,home,FALSE,FALSE
2012,1,8,2012-09-09,Sun,13,Detroit Lions,St. Louis Rams,27,23,home,away,FALSE,FALSE
2012,1,9,2012-09-09,Sun,13,Philadelphia Eagles,Cleveland Browns,17,16,away,home,FALSE,FALSE
2012,1,10,2012-09-09,Sun,13,Minnesota Vikings,Jacksonville Jaguars,26,23,home,away,FALSE,FALSE
2012,1,11,2012-09-09,Sun,16,Arizona Cardinals,Seattle Seahawks,20,16,home,away,FALSE,FALSE
2012,1,12,2012-09-09,Sun,16,San Francisco 49ers,Green Bay Packers,30,22,away,home,FALSE,FALSE
2012,1,13,2012-09-09,Sun,16,Tampa Bay Buccaneers,Carolina Panthers,16,10,home,away,FALSE,FALSE
2012,1,14,2012-09-09,Sun,20,Denver Broncos,Pittsburgh Steelers,31,19,home,away,FALSE,FALSE
2012,1,15,2012-09-10,Mon,19,Baltimore Ravens,Cincinnati Bengals,44,13,home,away,FALSE,FALSE
2012,1,16,2012-09-10,Mon,22,San Diego Chargers,Oakland Raiders,22,14,away,home,FALSE,FALSE
2012,2,1,2012-09-13,Thu,20,Green Bay Packers,Chicago Bears,23,10,home,away,FALSE,FALSE
2012,2,2,2012-09-16,Sun,13,Cincinnati Bengals,Cleveland Browns,34,27,home,away,FALSE,FALSE
2012,2,3,2012-09-16,Sun,13,Miami Dolphins,Oakland Raiders,35,13,home,away,FALSE,FALSE
2012,2,4,2012-09-16,Sun,13,Buffalo Bills,Kansas City Chiefs,35,17,home,away,FALSE,FALSE
2012,2,5,2012-09-16,Sun,13,Arizona Cardinals,New England Patriots,20,18,away,home,FALSE,FALSE
2012,2,6,2012-09-16,Sun,13,Indianapolis Colts,Minnesota Vikings,23,20,home,away,FALSE,FALSE
2012,2,7,2012-09-16,Sun,13,Philadelphia Eagles,Baltimore Ravens,24,23,home,away,FALSE,FALSE
2012,2,8,2012-09-16,Sun,13,Houston Texans,Jacksonville Jaguars,27,7,away,home,FALSE,FALSE
2012,2,9,2012-09-16,Sun,13,New York Giants,Tampa Bay Buccaneers,41,34,home,away,FALSE,FALSE
2012,2,10,2012-09-16,Sun,13,Carolina Panthers,New Orleans Saints,35,27,home,away,FALSE,FALSE
2012,2,11,2012-09-16,Sun,16,St. Louis Rams,Washington Redskins,31,28,home,away,FALSE,FALSE
2012,2,12,2012-09-16,Sun,16,Seattle Seahawks,Dallas Cowboys,27,7,home,away,FALSE,FALSE
2012,2,13,2012-09-16,Sun,16,Pittsburgh Steelers,New York Jets,27,10,home,away,FALSE,FALSE
2012,2,14,2012-09-16,Sun,16,San Diego Chargers,Tennessee Titans,38,10,home,away,FALSE,FALSE
2012,2,15,2012-09-16,Sun,20,San Francisco 49ers,Detroit Lions,27,19,home,away,FALSE,FALSE
2012,2,16,2012-09-17,Mon,20,Atlanta Falcons,Denver Broncos,27,21,home,away,FALSE,FALSE
2012,3,1,2012-09-20,Thu,20,New York Giants,Carolina Panthers,36,7,away,home,FALSE,FALSE
2012,3,2,2012-09-23,Sun,13,Buffalo Bills,Cleveland Browns,24,14,away,home,FALSE,FALSE
2012,3,3,2012-09-23,Sun,13,Kansas City Chiefs,New Orleans Saints,27,24,away,home,FALSE,FALSE
2012,3,4,2012-09-23,Sun,13,Tennessee Titans,Detroit Lions,44,41,home,away,FALSE,FALSE
2012,3,5,2012-09-23,Sun,13,Cincinnati Bengals,Washington Redskins,38,31,away,home,FALSE,FALSE
2012,3,6,2012-09-23,Sun,13,New York Jets,Miami Dolphins,23,20,away,home,FALSE,FALSE
2012,3,7,2012-09-23,Sun,13,Jacksonville Jaguars,Indianapolis Colts,22,17,away,home,FALSE,FALSE
2012,3,8,2012-09-23,Sun,13,Chicago Bears,St. Louis Rams,23,6,home,away,FALSE,FALSE
2012,3,9,2012-09-23,Sun,13,Dallas Cowboys,Tampa Bay Buccaneers,16,10,home,away,FALSE,FALSE
2012,3,10,2012-09-23,Sun,13,Minnesota Vikings,San Francisco 49ers,24,13,home,away,FALSE,FALSE
2012,3,11,2012-09-23,Sun,16,Atlanta Falcons,San Diego Chargers,27,3,away,home,FALSE,FALSE
2012,3,12,2012-09-23,Sun,16,Arizona Cardinals,Philadelphia Eagles,27,6,home,away,FALSE,FALSE
2012,3,13,2012-09-23,Sun,16,Houston Texans,Denver Broncos,31,25,away,home,FALSE,FALSE
2012,3,14,2012-09-23,Sun,16,Oakland Raiders,Pittsburgh Steelers,34,31,home,away,FALSE,FALSE
2012,3,15,2012-09-23,Sun,20,Baltimore Ravens,New England Patriots,31,30,home,away,FALSE,FALSE
2012,3,16,2012-09-24,Mon,20,Seattle Seahawks,Green Bay Packers,14,12,home,away,FALSE,FALSE
2012,4,1,2012-09-27,Thu,20,Baltimore Ravens,Cleveland Browns,23,16,home,away,FALSE,FALSE
2012,4,2,2012-09-30,Sun,13,St. Louis Rams,Seattle Seahawks,19,13,home,away,FALSE,FALSE
2012,4,3,2012-09-30,Sun,13,New England Patriots,Buffalo Bills,52,28,away,home,FALSE,FALSE
2012,4,4,2012-09-30,Sun,13,San Diego Chargers,Kansas City Chiefs,37,20,away,home,FALSE,FALSE
2012,4,5,2012-09-30,Sun,13,San Francisco 49ers,New York Jets,34,0,away,home,FALSE,FALSE
2012,4,6,2012-09-30,Sun,13,Minnesota Vikings,Detroit Lions,20,13,away,home,FALSE,FALSE
2012,4,7,2012-09-30,Sun,13,Houston Texans,Tennessee Titans,38,14,home,away,FALSE,FALSE
2012,4,8,2012-09-30,Sun,13,Atlanta Falcons,Carolina Panthers,30,28,home,away,FALSE,FALSE
2012,4,9,2012-09-30,Sun,16,Arizona Cardinals,Miami Dolphins,24,21,home,away,FALSE,FALSE
2012,4,10,2012-09-30,Sun,16,Denver Broncos,Oakland Raiders,37,6,home,away,FALSE,FALSE
2012,4,11,2012-09-30,Sun,16,Cincinnati Bengals,Jacksonville Jaguars,27,10,away,home,FALSE,FALSE
2012,4,12,2012-09-30,Sun,16,Green Bay Packers,New Orleans Saints,28,27,home,away,FALSE,FALSE
2012,4,13,2012-09-30,Sun,16,Washington Redskins,Tampa Bay Buccaneers,24,22,away,home,FALSE,FALSE
2012,4,14,2012-09-30,Sun,20,Philadelphia Eagles,New York Giants,19,17,home,away,FALSE,FALSE
2012,4,15,2012-10-01,Mon,20,Chicago Bears,Dallas Cowboys,34,18,away,home,FALSE,FALSE
2012,5,1,2012-10-04,Thu,20,St. Louis Rams,Arizona Cardinals,17,3,home,away,FALSE,FALSE
2012,5,2,2012-10-07,Sun,13,New York Giants,Cleveland Browns,41,27,home,away,FALSE,FALSE
2012,5,3,2012-10-07,Sun,13,Baltimore Ravens,Kansas City Chiefs,9,6,away,home,FALSE,FALSE
2012,5,4,2012-10-07,Sun,13,Pittsburgh Steelers,Philadelphia Eagles,16,14,home,away,FALSE,FALSE
2012,5,5,2012-10-07,Sun,13,Indianapolis Colts,Green Bay Packers,30,27,home,away,FALSE,FALSE
2012,5,6,2012-10-07,Sun,13,Miami Dolphins,Cincinnati Bengals,17,13,away,home,FALSE,FALSE
2012,5,7,2012-10-07,Sun,13,Atlanta Falcons,Washington Redskins,24,17,away,home,FALSE,FALSE
2012,5,8,2012-10-07,Sun,16,Seattle Seahawks,Carolina Panthers,16,12,away,home,FALSE,FALSE
2012,5,9,2012-10-07,Sun,16,Chicago Bears,Jacksonville Jaguars,41,3,away,home,FALSE,FALSE
2012,5,10,2012-10-07,Sun,16,Minnesota Vikings,Tennessee Titans,30,7,home,away,FALSE,FALSE
2012,5,11,2012-10-07,Sun,16,San Francisco 49ers,Buffalo Bills,45,3,home,away,FALSE,FALSE
2012,5,12,2012-10-07,Sun,16,New England Patriots,Denver Broncos,31,21,home,away,FALSE,FALSE
2012,5,13,2012-10-07,Sun,20,New Orleans Saints,San Diego Chargers,31,24,home,away,FALSE,FALSE
2012,5,14,2012-10-08,Mon,20,Houston Texans,New York Jets,23,17,away,home,FALSE,FALSE
2012,6,1,2012-10-11,Thu,20,Tennessee Titans,Pittsburgh Steelers,26,23,home,away,FALSE,FALSE
2012,6,2,2012-10-14,Sun,13,Miami Dolphins,St. Louis Rams,17,14,home,away,FALSE,FALSE
2012,6,3,2012-10-14,Sun,13,Tampa Bay Buccaneers,Kansas City Chiefs,38,10,home,away,FALSE,FALSE
2012,6,4,2012-10-14,Sun,13,Atlanta Falcons,Oakland Raiders,23,20,home,away,FALSE,FALSE
2012,6,5,2012-10-14,Sun,13,New York Jets,Indianapolis Colts,35,9,home,away,FALSE,FALSE
2012,6,6,2012-10-14,Sun,13,Baltimore Ravens,Dallas Cowboys,31,29,home,away,FALSE,FALSE
2012,6,7,2012-10-14,Sun,13,Cleveland Browns,Cincinnati Bengals,34,24,home,away,FALSE,FALSE
2012,6,8,2012-10-14,Sun,13,Detroit Lions,Philadelphia Eagles,26,23,away,home,FALSE,FALSE
2012,6,9,2012-10-14,Sun,16,Seattle Seahawks,New England Patriots,24,23,home,away,FALSE,FALSE
2012,6,10,2012-10-14,Sun,16,Buffalo Bills,Arizona Cardinals,19,16,away,home,FALSE,FALSE
2012,6,11,2012-10-14,Sun,16,New York Giants,San Francisco 49ers,26,3,away,home,FALSE,FALSE
2012,6,12,2012-10-14,Sun,16,Washington Redskins,Minnesota Vikings,38,26,home,away,FALSE,FALSE
2012,6,13,2012-10-14,Sun,20,Green Bay Packers,Houston Texans,42,24,away,home,FALSE,FALSE
2012,6,14,2012-10-15,Mon,20,Denver Broncos,San Diego Chargers,35,24,away,home,FALSE,FALSE
2012,7,1,2012-10-18,Thu,20,San Francisco 49ers,Seattle Seahawks,13,6,home,away,FALSE,FALSE
2012,7,2,2012-10-21,Sun,13,Green Bay Packers,St. Louis Rams,30,20,away,home,FALSE,FALSE
2012,7,3,2012-10-21,Sun,13,New Orleans Saints,Tampa Bay Buccaneers,35,28,away,home,FALSE,FALSE
2012,7,4,2012-10-21,Sun,13,Houston Texans,Baltimore Ravens,43,13,home,away,FALSE,FALSE
2012,7,5,2012-10-21,Sun,13,Indianapolis Colts,Cleveland Browns,17,13,home,away,FALSE,FALSE
2012,7,6,2012-10-21,Sun,13,Tennessee Titans,Buffalo Bills,35,34,away,home,FALSE,FALSE
2012,7,7,2012-10-21,Sun,13,Dallas Cowboys,Carolina Panthers,19,14,away,home,FALSE,FALSE
2012,7,8,2012-10-21,Sun,13,New York Giants,Washington Redskins,27,23,home,away,FALSE,FALSE
2012,7,9,2012-10-21,Sun,13,Minnesota Vikings,Arizona Cardinals,21,14,home,away,FALSE,FALSE
2012,7,10,2012-10-21,Sun,16,Oakland Raiders,Jacksonville Jaguars,26,23,home,away,FALSE,FALSE
2012,7,11,2012-10-21,Sun,16,New England Patriots,New York Jets,29,26,home,away,FALSE,FALSE
2012,7,12,2012-10-21,Sun,20,Pittsburgh Steelers,Cincinnati Bengals,24,17,away,home,FALSE,FALSE
2012,7,13,2012-10-22,Mon,20,Chicago Bears,Detroit Lions,13,7,home,away,FALSE,FALSE
2012,8,1,2012-10-25,Thu,20,Tampa Bay Buccaneers,Minnesota Vikings,36,17,away,home,FALSE,FALSE
2012,8,2,2012-10-28,Sun,13,Pittsburgh Steelers,Washington Redskins,27,12,home,away,FALSE,FALSE
